"","X","geschl","flexi","ziele","entsch","kooperation","ueberzeugen","analyse","ma.steuern","ma.entw"
"261",265,"männlich",-0.3760416411632,-1.14832478345721,-1.04562542303317,0.564725618197338,-0.980546630489416,0.9169597450802,-0.168325492483975,-0.624743539315883
"262",266,"männlich",-0.879823760271261,-1.92967821520369,-0.217607537336386,-0.115601236714033,-0.980546630489416,0.165264851959901,-1.12920728686707,0.0405119815340044
"263",267,"männlich",-0.124150581609169,0.414382080035757,0.4034058769362,-0.352205585519568,0.588540447769372,-0.496979918179488,0.792556301899121,-0.0851403076389846
"264",268,"männlich",0.127740477944861,0.414382080035757,0.610410348360396,0.791501236501128,-0.756391333595304,-0.165857533109793,0.0718949561117991,-0.0851403076389846
"265",269,"männlich",-0.124150581609169,0.414382080035757,-0.0106030659121908,0.337949999893547,0.140229853981147,0.254714974940815,0.312115404707574,0.849916829049351
"266",270,"männlich",-0.879823760271261,-0.562309709647345,-0.838620951608973,-0.569152473321613,-0.756391333595304,-0.828102303249184,-1.12920728686707,-0.229289634304445
"267",271,"männlich",-1.63549693893335,-1.53900149933045,-0.631616480184777,-0.115601236714033,-1.20470192738353,-0.165857533109793,-1.84986863265439,-0.768892865981339
"268",272,"männlich",1.38719577571501,0.805058795908998,2.26644611975396,-1.25930805873473,1.48516163534582,0.827509622099287,0.312115404707574,0.849916829049351
"269",273,"männlich",-0.3760416411632,0.609720437972378,0.817414819784591,0.791501236501128,0.588540447769372,-0.496979918179488,-0.408545941079748,0.580115213210902
"270",274,"männlich",-0.124150581609169,0.219043722099137,-0.217607537336386,-0.578981203823359,-0.0839254429129656,2.24144928535898,0.792556301899121,-1.43414838683123
"271",275,"männlich",0.127740477944861,-0.562309709647345,-0.631616480184777,-0.115601236714033,0.36438515087526,0.58583736001051,0.312115404707574,1.1197184448878
"272",276,"männlich",-0.627932700717231,1.00039715384562,0.196401405512005,-0.569152473321613,1.0368510415576,-0.496979918179488,0.0718949561117991,0.0405119815340044
"273",277,"männlich",-0.627932700717231,-1.53900149933045,-0.838620951608973,0.337949999893547,-0.756391333595304,-0.165857533109793,-0.408545941079748,-0.229289634304445
"274",278,"männlich",0.127740477944861,0.609720437972378,0.196401405512005,0.111174381589758,0.140229853981147,-0.828102303249184,-0.168325492483975,0.310313597372454
"275",279,"männlich",-1.13171481982529,-0.366971351710725,-0.838620951608973,-0.569152473321613,-1.20470192738353,1.2480821301499,-0.168325492483975,0.310313597372454
"276",280,"männlich",0.883413656606953,-0.366971351710725,-0.424612008760582,1.01827685480492,0.812695744663485,0.58583736001051,1.75343809628222,-0.624743539315883
"277",281,"männlich",0.631522597052923,0.805058795908998,0.4034058769362,-0.80575682212715,0.36438515087526,0.827509622099287,1.0327767504949,0.580115213210902
"278",282,"männlich",-2.13927905804141,-1.53900149933045,-1.45963436588156,-1.47625494653678,-0.980546630489416,-0.165857533109793,-1.60964818405862,-1.03869448181979
"279",283,"männlich",0.127740477944861,-0.562309709647345,-0.631616480184777,0.337949999893547,0.140229853981147,0.165264851959901,-0.168325492483975,0.310313597372454
"280",284,"männlich",-1.63549693893335,-0.952986425520586,-0.631616480184777,0.337949999893547,-1.42885722427764,1.91032690028929,-0.888986838271297,-0.499091250142894
"281",285,"männlich",0.127740477944861,-0.562309709647345,-0.217607537336386,0.564725618197338,-0.308080739807078,-0.0764074101288791,-0.168325492483975,0.0405119815340044
"282",286,"männlich",-0.627932700717231,-1.53900149933045,-1.87364330872995,-1.02270370992919,-0.980546630489416,1.2480821301499,-1.36942773546285,-1.03869448181979
"283",287,"männlich",-1.13171481982529,-0.562309709647345,-0.0106030659121908,-1.47625494653678,-0.532236036701191,0.9169597450802,0.0718949561117991,0.580115213210902
"284",288,"männlich",0.379631537498892,0.219043722099137,0.196401405512005,0.564725618197338,0.588540447769372,0.58583736001051,0.552335853303348,1.38952006072625
"285",289,"männlich",-0.3760416411632,-0.757648067583965,0.610410348360396,0.111174381589758,-0.308080739807078,0.827509622099287,-0.648766389675523,0.310313597372454
"286",290,"männlich",-0.879823760271261,-0.562309709647345,0.817414819784591,0.564725618197338,-0.0839254429129656,1.15863200716898,-1.60964818405862,-1.57829771349669
"287",291,"männlich",-0.3760416411632,-0.757648067583965,-0.217607537336386,-1.47625494653678,-0.0839254429129656,-0.165857533109793,-0.168325492483975,0.184661308199464
"288",292,"männlich",-1.13171481982529,-1.14832478345721,-0.631616480184777,-0.795928091625404,-0.980546630489416,-0.496979918179488,-0.648766389675523,-1.30849609765824
"289",293,"männlich",0.631522597052923,0.219043722099137,0.196401405512005,0.564725618197338,0.588540447769372,0.165264851959901,0.792556301899121,0.580115213210902
"290",294,"männlich",-1.13171481982529,-0.366971351710725,-0.631616480184777,0.111174381589758,-1.42885722427764,0.9169597450802,-0.408545941079748,-0.229289634304445
"291",295,"männlich",1.13530471616098,1.39107386971886,0.817414819784591,-1.47625494653678,1.48516163534582,-0.165857533109793,0.792556301899121,-0.354941923477434
"292",296,"männlich",0.883413656606953,0.0237053641625163,-0.631616480184777,1.24505247310871,-0.532236036701191,-0.165857533109793,0.0718949561117991,-0.624743539315883
"293",297,"männlich",-0.3760416411632,0.609720437972378,-0.631616480184777,0.337949999893547,0.140229853981147,0.9169597450802,-0.168325492483975,0.310313597372454
"294",298,"männlich",-1.38360587937932,-0.562309709647345,-0.838620951608973,0.564725618197338,-1.87716781806587,0.58583736001051,-1.60964818405862,-0.499091250142894
"295",299,"männlich",1.38719577571501,1.19573551178224,1.02441929120879,-0.125429967215778,1.0368510415576,0.827509622099287,1.0327767504949,-0.894545155154332
"296",300,"männlich",-0.250096111386185,-0.757648067583965,-0.976623932558436,-0.493560600553683,-0.756391333595304,1.91032690028929,0.0718949561117991,-0.768892865981339
"297",301,"männlich",-0.124150581609169,-1.53900149933045,-1.25262989445736,-0.115601236714033,-0.0839254429129656,1.2480821301499,-0.168325492483975,0.849916829049351
"298",302,"männlich",1.38719577571501,0.219043722099137,-0.424612008760582,1.01827685480492,-0.0839254429129656,0.9169597450802,1.0327767504949,0.849916829049351
"299",303,"männlich",-1.38360587937932,-0.757648067583965,-0.631616480184777,-0.115601236714033,-0.756391333595304,0.9169597450802,-1.12920728686707,-0.768892865981339
"300",304,"männlich",0.379631537498892,0.0237053641625163,-0.631616480184777,0.111174381589758,-0.0839254429129656,0.9169597450802,0.0718949561117991,0.0405119815340044
"301",305,"männlich",0.379631537498892,0.219043722099137,-0.0106030659121908,1.01827685480492,0.36438515087526,-0.0764074101288791,0.312115404707574,0.0405119815340044
"302",306,"männlich",-1.63549693893335,0.609720437972378,-0.631616480184777,-0.795928091625404,-0.756391333595304,0.9169597450802,-1.84986863265439,-0.499091250142894
"303",307,"männlich",-0.3760416411632,-0.171632993774104,-0.0106030659121908,-0.115601236714033,-1.20470192738353,-0.828102303249184,-0.648766389675523,-0.499091250142894
